Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781137340,50,,Aggregated,1.400000,0.000000,3300,4400,5800,8300,19000,29000,35000,38000,40000,40000,40000,1650,398,3300.0,6340.463031677564,0.6971249999878637,40118.733125,261.17333333333335
1781137341,50,,Aggregated,1.500000,0.000000,3300,4400,5800,8300,19000,29000,35000,38000,40000,40000,40000,1651,398,3300.0,6349.341193959407,0.6971249999878637,40118.733125,261.0890369473047
1781137342,50,,Aggregated,1.400000,0.000000,3300,4400,5800,8300,20000,29000,35000,38000,40000,40000,40000,1653,398,3300.0,6368.337935557763,0.6971249999878637,40118.733125,260.92075015124016
1781137343,50,,Aggregated,1.300000,0.000000,3300,4400,5800,8400,21000,29000,35000,38000,40000,40000,40000,1658,398,3300.0,6413.8964746549955,0.6971249999878637,40118.733125,260.5018094089264
1781137344,50,,Aggregated,1.300000,0.000000,3300,4400,5800,8400,21000,29000,35000,38000,40000,40000,40000,1658,398,3300.0,6413.8964746549955,0.6971249999878637,40118.733125,260.5018094089264
1781137345,50,,Aggregated,1.300000,0.000000,3300,4400,5800,8400,21000,29000,35000,38000,40000,40000,40000,1658,398,3300.0,6413.8964746549955,0.6971249999878637,40118.733125,260.5018094089264
1781137346,50,,Aggregated,1.700000,0.000000,3300,4400,5800,8400,21000,29000,35000,38000,40000,40000,40000,1662,398,3300.0,6442.562802559556,0.6971249999878637,40118.733125,261.34897713598076
1781137347,50,,Aggregated,1.300000,0.000000,3300,4500,5800,9000,21000,29000,35000,38000,40000,40000,40000,1671,398,3300.0,6533.899133016747,0.6971249999878637,40118.733125,261.1855176540993
1781137348,50,,Aggregated,1.300000,0.000000,3300,4500,5800,9200,21000,29000,35000,38000,40000,40000,40000,1678,398,3300.0,6569.214476471982,0.6971249999878637,40118.733125,263.5280095351609
1781137349,50,,Aggregated,2.100000,0.000000,3300,4600,5900,9400,22000,29000,35000,38000,40000,40000,40000,1687,398,3300.0,6642.390472992286,0.6971249999878637,40118.733125,264.5631298162418
1781137350,50,,Aggregated,2.500000,0.000000,3300,4600,5900,9500,22000,29000,35000,38000,40000,40000,40000,1695,398,3300.0,6664.485728848371,0.6971249999878637,40118.733125,267.43362831858406
1781137351,50,,Aggregated,3.000000,0.000000,3300,4700,5900,9500,22000,29000,34000,38000,40000,40000,40000,1702,398,3300.0,6680.863145430662,0.6971249999878637,40118.733125,269.2115158636898
1781137352,50,,Aggregated,4.000000,0.000000,3300,4800,6000,9600,22000,29000,34000,38000,40000,40000,40000,1714,398,3300.0,6705.881503077589,0.6971249999878637,40118.733125,272.8068844807468
1781137353,50,,Aggregated,4.800000,0.000000,3300,4800,6000,9600,22000,29000,34000,38000,40000,40000,40000,1724,398,3300.0,6710.281473887463,0.6971249999878637,40118.733125,275.6212296983759
1781137354,50,,Aggregated,5.400000,0.000000,3400,4800,6000,9500,22000,29000,34000,38000,40000,40000,40000,1739,398,3400.0,6718.292168142028,0.6971249999878637,40118.733125,277.16388729154687
1781137355,50,,Aggregated,6.400000,0.000000,3400,4700,5900,9400,22000,29000,34000,38000,40000,40000,40000,1751,398,3400.0,6699.844951017126,0.6971249999878637,40118.733125,277.89605939463166
1781137356,50,,Aggregated,7.100000,0.000000,3400,4700,5900,9400,22000,29000,34000,38000,40000,40000,40000,1763,398,3400.0,6709.105547989217,0.6971249999878637,40118.733125,278.9517867271696
1781137357,50,,Aggregated,8.600000,0.000000,3400,4700,5900,9400,22000,29000,34000,38000,40000,40000,40000,1775,398,3400.0,6689.868543345344,0.6971249999878637,40118.733125,279.1718309859155
1781137358,50,,Aggregated,9.700000,0.000000,3400,4700,5900,9300,22000,29000,34000,38000,40000,40000,40000,1784,398,3400.0,6677.1369871418065,0.6971249999878637,40118.733125,279.4568385650224
1781137359,50,,Aggregated,10.300000,0.000000,3500,4600,5900,9200,21000,29000,34000,38000,40000,40000,40000,1792,398,3500.0,6665.863326486039,0.6971249999878637,40118.733125,279.2739955357143
1781137360,50,,Aggregated,10.300000,0.000000,3500,4600,5900,9200,21000,29000,34000,38000,40000,40000,40000,1792,398,3500.0,6665.863326486039,0.6971249999878637,40118.733125,279.2739955357143
1781137361,50,,Aggregated,10.300000,0.000000,3500,4600,5900,9200,21000,29000,34000,38000,40000,40000,40000,1792,398,3500.0,6665.863326486039,0.6971249999878637,40118.733125,279.2739955357143
1781137362,50,,Aggregated,10.200000,0.000000,3500,4700,5900,9200,21000,29000,34000,38000,40000,40000,40000,1798,398,3500.0,6667.111823497208,0.6971249999878637,40118.733125,279.61846496106784
1781137363,50,,Aggregated,9.400000,0.000000,3500,4700,6000,9200,21000,28000,34000,38000,40000,40000,40000,1806,398,3500.0,6668.495747083045,0.6971249999878637,40118.733125,279.9180509413068
1781137364,50,,Aggregated,8.700000,0.000000,3500,4800,6300,9200,21000,28000,34000,38000,40000,40000,40000,1820,398,3500.0,6672.338096280208,0.6971249999878637,40118.733125,279.53681318681316
1781137365,50,,Aggregated,8.300000,0.000000,3500,4900,6300,9000,21000,28000,34000,38000,40000,40000,40000,1828,398,3500.0,6668.144437261477,0.6971249999878637,40118.733125,281.1597374179431
1781137366,50,,Aggregated,8.000000,0.000000,3500,4800,6300,8800,21000,28000,34000,38000,40000,40000,40000,1831,398,3500.0,6662.940165586554,0.6971249999878637,40118.733125,281.09011469142547
1781137367,50,,Aggregated,7.800000,0.000000,3500,4800,6300,8700,21000,28000,34000,38000,40000,40000,40000,1841,398,3500.0,6652.514030838664,0.6971249999878637,40118.733125,283.1189570885388
1781137368,50,,Aggregated,7.400000,0.000000,3500,4900,6300,8500,21000,28000,34000,38000,40000,40000,40000,1855,398,3500.0,6639.825064094331,0.6971249999878637,40118.733125,286.3283018867925
1781137369,50,,Aggregated,6.300000,0.000000,3500,4800,6200,8400,21000,28000,34000,38000,40000,40000,40000,1877,398,3500.0,6614.965165145435,0.6971249999878637,40118.733125,292.20298348428344
1781137370,50,,Aggregated,6.400000,0.000000,3500,4800,6100,8400,21000,28000,34000,38000,40000,40000,40000,1891,398,3500.0,6594.022318249592,0.6971249999878637,40118.733125,294.6467477525119
1781137371,50,,Aggregated,7.400000,0.000000,3600,4800,6100,8300,21000,28000,34000,38000,40000,40000,40000,1908,398,3500.0,6568.335125972209,0.6971249999878637,40118.733125,298.6687631027254
1781137372,50,,Aggregated,8.600000,0.000000,3600,4800,6100,8300,20000,28000,34000,38000,40000,40000,40000,1917,398,3600.0,6558.1213785764085,0.6971249999878637,40118.733125,299.86384976525824
1781137373,50,,Aggregated,10.400000,0.000000,3600,4800,6100,8300,20000,28000,34000,38000,40000,40000,40000,1925,398,3600.0,6548.70830230648,0.6971249999878637,40118.733125,300.95844155844156
1781137374,50,,Aggregated,12.000000,0.000000,3600,4800,6000,8200,20000,28000,34000,38000,40000,40000,40000,1944,398,3600.0,6529.264979543712,0.6971249999878637,40118.733125,301.0889917695473
1781137375,50,,Aggregated,11.900000,0.000000,3600,4800,6000,7900,20000,28000,33000,38000,40000,40000,40000,1956,398,3600.0,6513.0847214048945,0.6971249999878637,40118.733125,301.91308793456034
1781137376,50,,Aggregated,12.100000,0.000000,3600,4800,5900,7600,19000,28000,33000,38000,40000,40000,40000,1975,398,3600.0,6490.747539907835,0.6971249999878637,40118.733125,300.60759493670884
1781137377,50,,Aggregated,12.400000,0.000000,3600,4800,5900,7500,19000,27000,33000,38000,40000,40000,40000,1981,398,3600.0,6483.29085286571,0.6971249999878637,40118.733125,300.02978293791017
1781137378,50,,Aggregated,13.300000,0.000000,3600,4700,5900,7400,19000,27000,33000,38000,40000,40000,40000,1998,398,3600.0,6457.887302358344,0.6971249999878637,40118.733125,298.8958958958959
1781137379,50,,Aggregated,14.300000,0.000000,3600,4700,5900,7400,19000,27000,33000,38000,40000,40000,40000,2008,398,3600.0,6445.869610218611,0.6971249999878637,40118.733125,297.8256972111554
1781137380,50,,Aggregated,14.100000,0.000000,3600,4700,5900,7300,19000,27000,33000,38000,40000,40000,40000,2019,398,3600.0,6430.443911438816,0.6971249999878637,40118.733125,296.6607231302625
1781137381,50,,Aggregated,13.600000,0.000000,3600,4600,5800,7200,19000,27000,33000,38000,40000,40000,40000,2035,398,3600.0,6410.173442212762,0.6971249999878637,40118.733125,294.9886977886978
